Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
25;Recording104;2;6;3AH;YES;01:52,1;0.42;0.88;0;0;0;0;0;01:56,6;2;2;;4.5;28.889
25;Recording101;2;6;3AH;YES;01:53,0;0.52;0.98;0.54;0;0;0;0;01:58,4;3;3;I think there was a problem because no fixations are recorded on left side of screen during the whole video;5.4;37.778
27;Recording106;2;6;3AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
28;Recording111;2;6;3AH;YES;02:04,4;1.9;0;0;0;0;0;0;02:11,4;1;1;;7.0;27.143
29;Recording116;2;6;3AH;YES;01:45,1;2.16;4.881;0;0;0;0;0;01:53,2;2;2;;8.1;86.926
29;Recording113;2;6;3AH;YES;01:58,2;1.38;0.52;0;0;0;0;0;02:02,3;2;2;;4.1;46.341
30;Recording119;2;6;3AH;YES;02:14,2;1.56;0.02;2.94;0.06;0.74;0.34;0.16;02:25,0;5;7;;10.8;53.889
31;Recording125;2;6;3AH;YES;02:06,0;1.04;1.712;0;0;0;0;0;02:11,8;2;2;;5.8;47.448
31;Recording122;2;6;3AH;YES;02:16,6;0.48;0;0;0;0;0;0;02:21,5;1;1;he lost it;4.9;9.796
33;Recording130;2;6;3AH;YES;01:52,6;0.98;1.86;1.76;0;0;0;0;01:57,6;3;3;;5.0;92.0
34;Recording136;2;6;3AH;YES;02:31,0;1.04;0.3;0.66;0.2;0.3;1.34;0;02:41,4;4;6;3 and 4 are together;10.4;36.923
36;Recording145;2;6;3AH;YES;02:06,2;0.44;1.86;0.3;0;0;0;0;02:09,6;3;3;;3.4;76.471
38;Recording152;2;6;3AH;YES;02:21,3;0.44;0.84;0.74;0.44;0.02;0.9;0;02:27,8;6;6;;6.5;52.0
39;Recording156;2;6;3AH;YES;02:00,4;1.88;0.66;0.6;0;0;0;0;02:05,3;3;3;BAD;4.9;64.082
40;Recording163;2;6;3AH;YES;02:16,7;5.361;1.02;0;0;0;0;0;02:24,8;2;2;;8.1;78.778
40;Recording160;2;6;3AH;YES;02:34,9;0.38;0.52;1.04;1.1;1.04;0.18;0;02:40,6;6;6;offset;5.7;74.737
41;Recording166;2;6;3AH;YES;01:53,3;0.48;0;0;0;0;0;0;01:58,6;1;1;;5.3;9.057
42;Recording171;2;6;3AH;YES;02:11,7;0.22;0;0;0;0;0;0;02:12,8;1;1;;1.1;20.0
43;Recording176;2;6;3AH;YES;01:42,9;1.02;0.34;4.441;0.14;0.28;0;0;01:50,8;5;5;;7.9;78.747
44;Recording182;2;6;3AH;YES;02:19,7;0.66;0.72;2.58;1.9;1.18;0;0;02:28,8;5;5;;9.1;77.363
45;Recording187;2;6;3AH;CRASH;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
45;Recording184;2;6;3AH;YES;01:56,0;1.08;4.321;0.54;1.1;0;0;0;02:03,2;4;4;3 and 4 together;7.2;97.792
46;Recording189;2;6;3AH;YES;01:54,1;0.72;0.66;0.48;0.26;4.141;0.14;0.56;02:03,7;5;7;;9.6;72.51
47;Recording193;2;6;3AH;YES;02:02,2;0.46;0.22;0;0;0;0;0;02:08,6;2;2;lost it after;6.4;10.625
48;Recording198;2;6;3AH;YES;01:36,5;4.821;0.66;0.5;0.14;0.08;0.2;0;01:44,3;6;6;3, 4, 5 and 6 together;7.8;82.064
48;Recording195;2;6;3AH;YES;01:50,9;0.66;1.54;0.56;0.9;0.2;1.16;0;01:58,0;6;6;;7.1;70.704
49;Recording201;2;6;3AH;YES;01:59,0;0.48;0.52;0.2;1.5;0.4;0.8;0.12;02:12,0;6;8;5 and 6 together;13.0;30.923
50;Recording205;2;6;3AH;YES;01:54,7;0.52;0.82;1.5;1.4;0;0;0;02:00,3;4;4;;5.6;75.714
51;Recording210;2;6;3AH;YES;02:01,2;0.54;0.98;1;0.02;0;0;0;02:05,3;4;4;;4.1;61.951
51;Recording207;2;6;3AH;YES;02:04,2;1.72;1.42;0.46;0.46;0.78;0.38;0;02:10,8;6;6;offset is good now;6.6;79.091
52;Recording213;2;6;3AH;YES;02:06,3;1.96;0.54;0;0;0;0;0;02:12,5;2;2;loses it a bit at the end;6.2;40.323
53;Recording217;2;6;3AH;YES;01:58,3;0.16;0.42;0.66;0.84;1.5;0;0;02:05,2;5;5;;6.9;51.884
54;Recording223;2;6;3AH;YES;01:57,0;2.84;0.74;0;0;0;0;0;02:01,2;2;2;;4.2;85.238
54;Recording220;2;6;3AH;YES;01:53,3;0.88;0.2;0;0;0;0;0;01:57,8;2;2;lost it clearly;4.5;24.0
55;Recording227;2;6;3AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
56;Recording232;1;6;3AH;YES;02:08,5;1.72;0.3;0;0;0;0;0;02:11,7;2;2;;3.2;63.125
56;Recording229;1;6;3AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;hard to see;0.0;0
57;Recording236;2;6;3AH;YES;02:08,8;4.821;0;0;0;0;0;0;02:14,2;1;1;;5.4;89.278
57;Recording233;2;6;3AH;YES;02:09,4;1.44;2.86;1;0;0;0;0;02:15,5;3;3;;6.1;86.885
58;Recording240;3;6;3AH;YES;01:28,8;1.18;1.16;0;0;0;0;0;01:32,3;2;2;;3.5;66.857
58;Recording237;3;6;3AH;YES;01:19,8;0.94;0.28;0.48;0;0;0;0;01:23,2;3;3;;3.4;50.0
59;Recording244;1;6;3AH;YES;01:55,9;0.76;1;0;0;0;0;0;01:58,6;2;2;;2.7;65.185
59;Recording241;1;6;3AH;YES;01:49,7;0.32;0.12;0.52;0.18;0.06;0;0;01:51,8;5;5;;2.1;57.143
60;Recording248;2;6;3AH;YES;02:04,7;2.02;0.74;0;0;0;0;0;02:11,2;2;2;;6.5;42.462
60;Recording245;2;6;3AH;YES;02:22,8;0.76;0.62;1.46;3.061;0.52;1.5;0;02:33,8;4;6;;11.0;72.009
61;Recording252;2;6;3AH;YES;01:52,1;1.88;1.06;1.94;0;0;0;0;01:58,0;3;3;;5.9;82.712
62;Recording256;2;6;3AH;YES;01:43,0;1.12;0;0;0;0;0;0;01:46,9;1;1;;3.9;28.718
63;Recording261;2;6;3AH;YES;01:42,5;0.48;0.92;0.48;0.06;0;0;0;01:46,6;4;4;2 and 3 together;4.1;47.317
63;Recording258;2;6;3AH;YES;01:44,8;0.64;0.34;0.42;0;0;0;0;01:49,8;3;3;;5.0;28.0
64;Recording264;2;6;3AH;YES;01:59,4;0.7;0.48;0;0;0;0;0;02:04,1;2;2;Tendency of this participant to lose track of the pedestrian after noticing them;4.7;25.106
65;Recording268;2;6;3AH;YES;02:01,9;1.04;0.26;1.48;1.16;0.48;0;0;02:07,3;5;5;;5.4;81.852
66;Recording274;2;6;3AH;YES;01:47,2;4.301;0.94;0.72;0;0;0;0;01:54,1;3;3;;6.9;86.391
66;Recording271;2;6;3AH;YES;02:01,4;1.28;3.381;0.18;1.12;0;0;0;02:09,4;4;4;;8.0;74.512
67;Recording278;2;6;3AH;YES;02:00,7;1.48;0.74;0.6;0;0;0;0;02:10,5;3;3;;9.8;28.776
68;Recording282;2;6;3AH;YES;02:07,0;0.44;0.18;0.38;0.42;0.16;0;0;02:15,2;3;5;;8.2;19.268
69;Recording287;2;6;3AH;YES;02:03,2;1.94;0.34;0.06;0.12;0.32;0.18;0.16;02:06,8;2;7;;3.6;86.667
69;Recording284;2;6;3AH;YES;01:51,3;0.4;1.82;0.1;0.18;0;0;0;01:57,3;4;4;;6.0;41.667
70;Recording289;2;6;3AH;YES;01:54,3;1.18;0.82;0.44;0.1;0.1;0;0;01:59,5;5;5;4 and 5 together;5.2;50.769
71;Recording293;2;6;3AH;YES;01:42,8;1.88;1.86;1.38;0.14;0.28;0.34;0.18;01:50,7;7;7;4, 5, 6 and 7 together;7.9;76.709
