Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
58;Recording238;2;6;2CH;YES;02:02,5;0.52;1.54;0.2;0.2;0.18;0.14;0;02:05,3;6;6;2, 3 and 4 together;2.8;99.286
59;Recording243;3;2;2CH;YES;00:20,7;1.18;0.54;0.64;0;0;0;0;00:25,3;3;3;;4.6;51.304
59;Recording242;2;6;2CH;YES;01:40,9;0.46;0.58;0.32;0;0;0;0;01:46,2;3;3;;5.3;25.66
60;Recording246;3;6;2CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
61;Recording253;3;6;2CH;YES;01:41,2;0.1;0;0;0;0;0;0;01:41,5;1;1;didn't see it in advance;0.3;33.333
61;Recording249;3;6;2CH;YES;01:22,8;0.38;0.7;0.06;0;0;0;0;01:29,0;3;3;;6.2;18.387
62;Recording255;3;6;2CH;YES;01:19,9;0.76;0.84;0.86;0;0;0;0;01:24,7;3;3;;4.8;51.25
63;Recording260;3;6;2CH;YES;01:19,9;0.6;0;0;0;0;0;0;01:23,2;1;1;he lost it on the way;3.3;18.182
64;Recording266;3;6;2CH;YES;01:33,0;0.98;0.9;0;0;0;0;0;01:38,9;2;2;;5.9;31.864
64;Recording262;3;6;2CH;YES;01:46,6;0.78;0.82;0;0;0;0;0;01:52,0;2;2;;5.4;29.63
65;Recording269;3;6;2CH;YES;01:49,6;1.16;1.76;0.18;0.08;0;0;0;01:56,2;4;4;;6.6;48.182
66;Recording272;3;6;2CH;YES;01:38,3;0.4;0.7;0.5;0.34;1.22;0;0;01:44,0;5;5;;5.7;55.439
67;Recording279;3;6;2CH;YES;01:35,3;1.94;0.92;1.02;0;0;0;0;01:40,7;3;3;;5.4;71.852
67;Recording275;3;6;2CH;YES;01:30,6;0.62;0;0;0;0;0;0;01:33,5;1;1;;2.9;21.379
68;Recording281;3;6;2CH;YES;01:41,4;1.26;0.52;1.6;0;0;0;0;01:46,5;3;3;;5.1;66.275
69;Recording286;3;6;2CH;YES;01:22,5;0.98;1.46;0.34;0.08;0.14;0;0;01:24,7;5;5;;2.2;100
70;Recording291;3;6;2CH;YES;01:22,9;2.12;0.3;0;0;0;0;0;01:28,3;2;2;;5.4;44.815
70;Recording288;3;6;2CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
71;Recording294;3;6;2CH;YES;01:33,2;0.9;1.04;0.74;0.36;0.06;0;0;01:38,5;5;5;3, 4 and 5 together;5.3;58.491
