Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
28;Recording111;2;3;4CV;YES;01:10,2;0.84;0.66;0.56;0.48;0.28;0;0;01:16,9;5;5;;6.7;42.09
29;Recording116;2;3;4CV;YES;01:05,1;3.681;1.12;0;0;0;0;0;01:11,4;2;2;;6.3;76.206
29;Recording113;2;3;4CV;YES;01:14,6;2.52;1.16;0.22;0;0;0;0;01:19,8;3;3;;5.2;75.0
30;Recording119;2;3;4CV;YES;01:22,6;0.52;0.54;0.16;2.52;0;0;0;01:28,6;4;4;;6.0;62.333
31;Recording125;2;3;4CV;YES;01:11,6;3.388;0.56;0;0;0;0;0;01:17,5;2;2;;5.9;66.915
31;Recording122;2;3;4CV;YES;01:14,2;8.9;0.9;0;0;0;0;0;01:26,2;2;2;;12.0;81.667
33;Recording130;2;3;4CV;YES;01:05,9;1.76;2.36;0;0;0;0;0;01:11,7;2;2;;5.8;71.034
34;Recording136;2;3;4CV;YES;01:28,0;0.78;0.26;1.02;0.48;0.14;0;0;01:37,0;5;5;;9.0;29.778
36;Recording145;2;3;4CV;YES;01:16,4;1;1.4;0.14;0.34;1.18;0;0;01:22,7;5;5;;6.3;64.444
38;Recording152;2;3;4CV;YES;01:21,4;2.82;0.3;1.22;1.76;0;0;0;01:29,9;4;4;;8.5;71.765
39;Recording156;2;3;4CV;YES;01:18,0;0.08;0.36;2.06;0;0;0;0;01:22,7;3;3;BAD;4.7;53.191
40;Recording163;2;3;4CV;YES;01:22,5;0.42;0.74;0.3;1.16;0.7;0.46;0;01:29,5;5;6;;7.0;54.0
40;Recording160;2;3;4CV;YES;01:29,5;0.44;0.5;1.12;0.84;0.96;0.8;0;01:36,7;6;6;offset, 4 and 5 are together;7.2;64.722
41;Recording166;2;3;4CV;YES;01:12,2;0.9;0.56;0.56;0.26;0;0;0;01:16,9;4;4;;4.7;48.511
42;Recording171;2;3;4CV;YES;01:10,6;0.34;1;0.96;0.54;1.8;0;0;01:18,9;5;5;;8.3;55.904
43;Recording176;2;3;4CV;YES;01:01,9;0.76;1.76;0;0;0;0;0;01:05,6;2;2;;3.7;68.108
44;Recording182;2;3;4CV;YES;01:24,6;0.64;0.56;1.12;0.74;0.12;0;0;01:31,4;3;5;;6.8;46.765
45;Recording187;2;3;4CV;CRASH;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
45;Recording184;2;3;4CV;YES;01:13,9;2.46;1.34;0.42;0;0;0;0;01:20,4;3;3;2 and 3 together;6.5;64.923
46;Recording189;2;3;4CV;YES;01:06,3;0.36;2.4;1.5;0.42;0.3;0;0;01:13,2;5;5;4 and 5 together;6.9;72.174
47;Recording193;2;3;4CV;YES;01:12,9;0.604;1.405;1.16;0;0;0;0;01:18,2;3;3;;5.3;59.792
48;Recording198;2;3;4CV;YES;01:00,8;0.52;0.26;0;0;0;0;0;01:03,1;2;2;;2.3;33.913
48;Recording195;2;3;4CV;YES;01:07,0;0.68;0.76;0;0;0;0;0;01:14,0;2;2;;7.0;20.571
49;Recording201;2;3;4CV;YES;01:05,0;1.56;0.68;0.16;0;0;0;0;01:11,8;3;3;;6.8;35.294
50;Recording205;2;3;4CV;YES;01:06,7;1.84;3.241;0.64;0;0;0;0;01:14,8;2;3;;8.1;70.63
51;Recording210;2;3;4CV;YES;01:14,9;2.08;2.48;1.941;0;0;0;0;01:22,2;3;3;;7.3;89.055
51;Recording207;2;3;4CV;YES;01:21,4;0.32;0;0;0;0;0;0;01:25,9;1;1;lot of offset;4.5;7.111
52;Recording213;2;3;4CV;YES;01:17,2;1.79;0.32;0.22;0;0;0;0;01:22,4;3;3;;5.2;44.808
53;Recording217;2;3;4CV;YES;01:11,4;0.76;0.42;0.4;0.72;0.28;0.22;0;01:17,6;6;6;;6.2;45.161
54;Recording223;2;3;4CV;YES;01:11,4;0.98;0;0;0;0;0;0;01:15,2;1;1;;3.8;25.789
54;Recording220;2;3;4CV;YES;01:05,6;4.741;0;0;0;0;0;0;01:11,9;1;1;;6.3;75.254
55;Recording227;2;3;4CV;YES;00:55,7;1.68;0.38;1.1;0.2;0;0;0;01:01,4;4;4;;5.7;58.947
56;Recording232;1;3;4CV;YES;01:03,1;0.32;0.22;0.94;0.58;0.94;1.4;0;01:13,7;6;6;;10.6;41.509
56;Recording229;1;3;4CV;YES;01:18,9;0.78;0.2;2.46;0.3;0.22;0.3;0.58;01:32,7;3;7;;13.8;35.072
57;Recording236;2;3;4CV;YES;01:14,4;3.281;0.44;0;0;0;0;0;01:20,1;2;2;;5.7;65.281
57;Recording233;2;3;4CV;YES;01:11,2;6.5;0.94;0;0;0;0;0;01:19,9;2;2;;8.7;85.517
58;Recording240;3;3;4CV;YES;00:34,2;1.6;0.26;0;0;0;0;0;00:36,2;2;2;;2.0;93.0
58;Recording237;3;3;4CV;YES;00:33,2;0.44;0.18;0.44;0.28;0;0;0;00:35,1;4;4;;1.9;70.526
59;Recording244;1;3;4CV;YES;01:01,4;0.48;1.7;0;0;0;0;0;01:07,5;2;2;;6.1;35.738
59;Recording241;1;3;4CV;YES;00:42,6;0.24;0.64;1.96;0;0;0;0;01:03,1;3;3;;20.5;13.854
60;Recording248;2;3;4CV;YES;01:10,6;0.76;1;0.7;1.1;0;0;0;01:16,7;4;4;;6.1;58.361
60;Recording245;2;3;4CV;YES;01:19,1;2.72;1.74;1.26;1.5;1.62;1.18;0;01:32,1;1;6;;13.0;77.077
61;Recording252;2;3;4CV;YES;01:01,6;0.54;0.7;2.62;0;0;0;0;01:07,8;3;3;;6.2;62.258
62;Recording256;2;3;4CV;YES;00:59,8;1.34;1.08;0;0;0;0;0;01:03,3;2;2;;3.5;69.143
63;Recording261;2;3;4CV;YES;01:00,2;0.8;0.76;0;0;0;0;0;01:04,4;2;2;;4.2;37.143
63;Recording258;2;3;4CV;YES;01:01,8;1.42;1.9;0;0;0;0;0;01:07,2;2;2;;5.4;61.481
64;Recording264;2;3;4CV;YES;01:15,8;0.36;0.4;0.16;0;0;0;0;01:21,3;3;3;;5.5;16.727
65;Recording268;2;3;4CV;YES;01:13,3;1.74;1.16;0.68;0.36;0;0;0;01:19,3;3;3;;6.0;65.667
66;Recording274;2;3;4CV;YES;01:02,7;2.1;1.18;0.12;0;0;0;0;01:08,3;3;3;;5.6;60.714
66;Recording271;2;3;4CV;YES;01:18,9;0.44;0.2;2.84;0.54;0;0;0;01:24,3;4;4;;5.4;74.444
67;Recording278;2;3;4CV;YES;01:08,4;0.32;1.56;0.4;0.28;0;0;0;01:15,9;3;4;;7.5;34.133
68;Recording282;2;3;4CV;YES;01:18,4;0.88;0.22;0.88;0.92;0;0;0;01:24,1;4;4;;5.7;50.877
69;Recording287;2;3;4CV;YES;01:18,8;0.3;0.12;0;0;0;0;0;01:19,4;2;2;Not fixing on it at first (long fixation in the center) but, from the way he reacts, he saw it before;0.6;70.0
69;Recording284;2;3;4CV;YES;01:06,6;5.841;0.2;0;0;0;0;0;01:12,8;2;2;;6.2;97.435
70;Recording289;2;3;4CV;YES;01:06,2;0.46;0.54;0.5;0;0;0;0;01:10,5;3;3;;4.3;34.884
71;Recording293;2;3;4CV;YES;01:00,2;2.4;0.58;0.64;0.84;0;0;0;01:07,7;4;4;;7.5;59.467
