Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
53;Recording218;3;1;6CV;YES;00:21,6;0.5;0;0;0;0;0;0;00:23,7;1;1;;2.1;23.81
54;Recording221;3;1;6CV;YES;00:16,9;0.46;0;0;0;0;0;0;00:20,2;1;1;;3.3;13.939
55;Recording228;3;1;6CV;YES;00:15,5;0.36;0;0;0;0;0;0;00:17,5;1;1;;2.0;18.0
55;Recording224;3;1;6CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;big offset;0.0;0
56;Recording230;3;1;6CV;YES;00:16,4;0.72;0.51;0;0;0;0;0;00:19,3;2;2;;2.9;42.414
57;Recording234;1;1;6CV;YES;00:16,2;2.68;0;0;0;0;0;0;00:21,1;1;1;;4.9;54.694
58;Recording238;2;1;6CV;YES;00:18,9;0.36;1;1.7;0;0;0;0;00:24,6;3;3;offset;5.7;53.684
59;Recording242;2;1;6CV;YES;00:15,6;1.88;0;0;0;0;0;0;00:18,2;1;1;;2.6;72.308
60;Recording246;3;1;6CV;YES;00:16,6;0.38;0.26;0;0;0;0;0;00:19,3;2;2;some offset, but better than the 248 and 247;2.7;23.704
61;Recording253;3;1;6CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;;0.0;0
61;Recording249;3;1;6CV;YES;00:16,2;0.94;0;0;0;0;0;0;00:17,7;1;1;;1.5;62.667
62;Recording255;3;1;6CV;YES;00:14,3;1.44;0;0;0;0;0;0;00:17,7;1;1;;3.4;42.353
63;Recording260;3;1;6CV;NO ;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;Not easy to see;0.0;0
64;Recording266;3;1;6CV;YES;00:24,5;0.6;0;0;0;0;0;0;00:26,8;1;1;;2.3;26.087
64;Recording262;3;1;6CV;YES;00:30,9;0.18;0;0;0;0;0;0;00:34,2;1;1;;3.3;5.455
65;Recording269;3;1;6CV;YES;00:24,1;1.32;0.8;0;0;0;0;0;00:28,2;2;2;;4.1;51.707
66;Recording272;3;1;6CV;YES;00:20,2;1.6;0;0;0;0;0;0;00:23,2;0;0;;3.0;53.333
67;Recording279;3;1;6CV;YES;00:21,9;0.88;0.2;0;0;0;0;0;00:24,9;2;2;Quite good quality;3.0;36.0
67;Recording275;3;1;6CV;YES;00:21,1;1.06;0;0;0;0;0;0;00:23,4;1;1;some offset;2.3;46.087
68;Recording281;3;1;6CV;YES;00:24,7;0.9;0.14;0;0;0;0;0;00:28,8;2;2;;4.1;25.366
69;Recording286;3;1;6CV;YES;00:20,3;1.02;0;0;0;0;0;0;00:22,3;1;1;;2.0;51.0
70;Recording291;3;1;6CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;Offset;0.0;0
70;Recording288;3;1;6CV;YES;00:34,1;0.2;0;0;0;0;0;0;00:36,7;1;1;;2.6;7.692
71;Recording294;3;1;6CV;YES;00:28,9;0.42;0;0;0;0;0;0;00:30,7;1;1;;1.8;23.333
