Participant;Record_Name;Track;Hazard_number;Hazard_type;Seen;First fixation time;First fixation;Second fixation;Third fixation;Fouth fixation;Fifth fixation;Sixth fixation;Seventh fixation;Cross event;Detections;Fixations;Remarks;Detection laps;Percentage of fixation during hazard
63;Recording261;2;5;3AV;YES;01:24,6;0.88;0.48;0.72;0;0;0;0;01:30,7;3;3;;6.1;34.098
63;Recording258;2;5;3AV;YES;01:28,7;0.24;0.8;0.38;0.46;0.06;0;0;01:34,4;5;5;;5.7;34.035
64;Recording264;2;5;3AV;YES;01:44,8;0.44;0.1;0;0;0;0;0;01:49,4;2;2;Tendency of this participant to lose track of the pedestrian after noticing them;4.6;11.739
65;Recording268;2;5;3AV;YES;01:42,8;0.68;0.3;1.44;1.58;0;0;0;01:49,1;4;4;;6.3;63.492
66;Recording274;2;5;3AV;YES;01:30,3;0.44;3.741;0.46;0.06;0;0;0;01:35,3;4;4;;5.0;94.02
66;Recording271;2;5;3AV;YES;01:48,5;0.6;2.4;0.2;0.18;0;0;0;01:53,2;4;4;3 and 4 together;4.7;71.915
67;Recording278;2;5;3AV;YES;01:41,9;0.16;0;0;0;0;0;0;01:48,9;1;1;Strange, not looking at it, but stopped before ;7.0;2.286
68;Recording282;2;5;3AV;YES;01:49,5;1.22;1.32;0.64;0.22;0;0;0;01:54,3;2;4;;4.8;70.833
69;Recording287;2;5;3AV;YES;01:42,4;4.321;0;0;0;0;0;0;01:47,5;1;1;;5.1;84.725
69;Recording284;2;5;3AV;YES;01:37,3;0.54;1.56;0.56;0;0;0;0;01:41,6;3;3;;4.3;61.86
70;Recording289;2;5;3AV;YES;01:36,5;0.26;0.96;0;0;0;0;0;01:41,6;2;2;;5.1;23.922
71;Recording293;2;5;3AV;YES;01:28,7;0.82;0.74;0;0;0;0;0;01:34,9;2;2;two are spaced, he looked surprise, didn't really process it maybe;6.2;25.161
