Participant;Record_Name;Track;Nr;Type;Seen;First time;First_fix;Sec_fix;Third_fix;Fourth_fix;Fifth_fix;Sixth_fix;Sev_th;Cross event;"""detection until""";Nb_fix;Remark
2;Recording009;3;1;6CV;YES;00:34,9;0,96;0;0;0;0;0;0;00:37,6;1;1;
2;Recording009;3;2;4CH;YES;00:38,7;0,86;0,44;0,82;1,06;0;0;0;00:44,9;4;4;offset on the left
2;Recording009;3;3;5AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
2;Recording009;3;4;4AV;YES;01:18,7;2,12;0,42;0;0;0;0;0;01:23,0;2;2;
2;Recording009;3;5;5CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
2;Recording009;3;6;2CH;YES;01:52,3;3,541;0,86;0;0;0;0;0;01:57,5;2;2;
2;Recording009;3;7;3CV;YES;02:13,6;4,441;0;0;0;0;0;0;02:18,6;1;1;
2;Recording009;3;8;1AV;YES;02:41,1;3,441;0,24;0,32;0;0;0;0;02:49,5;1;3;
2;Recording008;1;1;1AH;YES;00:35,2;0,46;2,48;0;0;0;0;0;00:40,6;2;2;left offset
2;Recording008;1;2;2CH;YES;00:59,2;0,64;0,42;1,32;0;0;0;0;01:08,5;3;3;
2;Recording008;1;3;2AV;YES;01:22,3;0,42;0,48;1,58;0,36;3,24;0,54;0;01:32,8;5;6;
2;Recording008;1;4;5CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
2;Recording008;1;5;1CV;YES;02:14,0;0,58;0,64;0,36;5,121;0,46;0,42;0,34;02:30,4;4;7;
2;Recording008;1;6;6AV;YES;02:38,6;1,62;0;0;0;0;0;0;02:41,2;1;1;
2;Recording008;1;7;4AH;YES;02:49,3;1,96;0;0;0;0;0;0;02:51,7;1;1;
2;Recording008;1;8;6CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
2;Recording007;2;1;1CH;YES;00:35,8;1,44;1,82;1,58;0;0;0;0;00:43,3;3;3;
2;Recording007;2;2;2AH;YES;00:58,9;0,76;0,46;0,2;0,86;0;0;0;01:06,5;4;4;
2;Recording007;2;3;4CV;YES;01:24,9;3,641;0;0;0;0;0;0;01:29,9;1;1;
2;Recording007;2;4;5AV;YES;01:50,6;0,8;0;0;0;0;0;0;01:52,4;1;1;
2;Recording007;2;5;3AV;YES;01:55,7;0,22;0,7;0;0;0;0;0;02:00,1;2;2;
2;Recording007;2;6;3AH;YES;02:12,5;1,2;0;0;0;0;0;0;02:17,0;1;1;lost it
2;Recording007;2;7;2CV;YES;02:23,9;0,78;1;0,76;2,24;0;0;0;02:30,9;4;4;
2;Recording007;2;8;6AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
2;Recording005;3;1;6CV;YES;00:34,2;0,36;0;0;0;0;0;0;00:37,5;1;1;No events 
2;Recording005;3;2;4CH;YES;00:39,0;2,24;2,38;0,56;0;0;0;0;00:46,2;3;3;No events 
2;Recording005;3;3;5AH;YES;01:09,3;0,54;0,22;0;0;0;0;0;01:11,1;2;2;No events 
2;Recording005;3;4;4AV;YES;01:30,6;2,961;0,44;0;0;0;0;0;01:36,2;2;2;No events 
2;Recording005;3;5;5CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;No events 
2;Recording005;3;6;2CH;YES;02:05,7;0,4;0,16;0,36;0,08;0,08;0;0;02:11,1;5;5;No events 
2;Recording005;3;7;3CV;YES;02:28,8;2,34;0;0;0;0;0;0;02:31,5;1;1;No events 
2;Recording005;3;8;1AV;YES;02:52,5;1,76;0,68;0,8;0,44;0,54;0,32;0;03:03,4;2;6;No events 
