Participant;Record_Name;Track;Nr;Type;Seen;First time;First_fix;Sec_fix;Third_fix;Fourth_fix;Fifth_fix;Sixth_fix;Sev_th;Cross event;"""detection until""";Nb_fix;Remark
5;Recording019;2;1;1CH;YES;00:18,7;0,56;1,48;2;0;0;0;0;00:25,7;3;3;
5;Recording019;2;2;2AH;YES;00:41,3;3,341;0,44;1,48;0;0;0;0;00:48,6;3;3;
5;Recording019;2;3;4CV;YES;01:02,4;2,92;1,02;0;0;0;0;0;01:08,5;2;2;
5;Recording019;2;4;5AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
5;Recording019;2;5;3AV;YES;01:28,8;0,16;0,96;1,46;0,76;0,3;0;0;01:33,2;5;5;
5;Recording019;2;6;3AH;YES;01:41,3;0,74;0,6;0,32;1,02;1,5;0,5;0;01:52,6;5;6;
5;Recording019;2;7;2CV;YES;01:58,9;0,32;4,021;0;0;0;0;0;02:08,2;2;2;
5;Recording019;2;8;6AH;YES;02:20,6;0,62;0,08;0,16;0;0;0;0;02:22,0;3;3;
5;Recording018;2;1;1CH;YES;00:21,9;0,38;1,5;1,02;0,32;0;0;0;00:30,7;3;4;a bit of offset
5;Recording018;2;2;2AH;YES;00:48,2;5,521;0;0;0;0;0;0;00:54,8;1;1;
5;Recording018;2;3;4CV;YES;01:10,4;2,42;2,7;0;0;0;0;0;01:16,2;2;2;
5;Recording018;2;4;5AV;YES;01:31,6;0,4;0;0;0;0;0;0;01:34,0;1;1;
5;Recording018;2;5;3AV;YES;01:34,5;5,201;0,36;0;0;0;0;0;01:40,1;2;2;
5;Recording018;2;6;3AH;YES;01:52,1;0,78;1,151;0,52;0,42;0,5;0;0;01:57,2;5;5;
5;Recording018;2;7;2CV;CRASH;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
5;Recording018;2;8;6AH;CRASH;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
5;Recording017;1;1;1AH;YES;00:22,5;0,54;2,62;0,38;0;0;0;0;00:28,3;3;3;
5;Recording017;1;2;2CH;YES;00:46,8;0,3;0,3;0,24;0,5;1,12;0;0;00:56,0;5;5;
5;Recording017;1;3;2AV;YES;01:12,2;2,06;2,4;0;0;0;0;0;01:17,4;2;2;
5;Recording017;1;4;5CV;YES;01:37,8;0,1;0,06;0,06;0;0;0;0;01:38,9;3;3;
5;Recording017;1;5;1CV;YES;01:54,4;4,061;0;0;0;0;0;0;01:59,9;1;1;
5;Recording017;1;6;6AV;YES;02:08,8;0,14;0;0;0;0;0;0;02:09,5;1;1;
5;Recording017;1;7;4AH;YES;02:16,0;1,3;0;0;0;0;0;0;02:17,9;1;1;
5;Recording017;1;8;6CH;YES;00:22,4;0,54;2,62;0,38;0;0;0;0;00:28,4;2;3;
5;Recording016;3;1;6CV;YES;00:19,8;0,4;0;0;0;0;0;0;00:21,0;1;1;a lot of offset !
5;Recording016;3;2;4CH;YES;00:21,6;2,84;1,08;0,24;0,16;0;0;0;00:26,9;4;4;
5;Recording016;3;3;5AH;YES;00:39,8;1,78;0;0;0;0;0;0;00:41,8;1;1;
5;Recording016;3;4;4AV;YES;00:55,7;0,84;1,04;0,54;0,28;0;0;0;01:00,4;4;4;
5;Recording016;3;5;5CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
5;Recording016;3;6;2CH;YES;01:28,5;0,08;0;0;0;0;0;0;01:31,3;1;1;
5;Recording016;3;7;3CV;YES;01:47,5;0,56;1,68;0;0;0;0;0;01:50,2;2;2;
5;Recording016;3;8;1AV;YES;02:09,8;1,66;0,24;1,2;0,38;0,46;0,24;0;02:21,1;3;6;Bad quality (results are approximative)
