Participant;Record_Name;Track;Nr;Type;Seen;First time;First_fix;Sec_fix;Third_fix;Fourth_fix;Fifth_fix;Sixth_fix;Sev_th;Cross event;"""detection until""";Nb_fix;Remark
17;Recording076;2;1;1CH;YES;00:22,9;2,22;0;0;0;0;0;0;00:26,4;1;1;
17;Recording076;2;2;2AH;YES;00:46,1;0,78;0,84;0;0;0;0;0;00:51,0;2;2;
17;Recording076;2;3;4CV;YES;01:08,6;0,5;0,48;0,62;0;0;0;0;01:12,9;3;3;
17;Recording076;2;4;5AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
17;Recording076;2;5;3AV;YES;01:36,0;0,58;1,42;0,78;0;0;0;0;01:40,2;3;3;
17;Recording076;2;6;3AH;YES;01:52,7;2,9;1,52;0;0;0;0;0;01:57,2;2;2;
17;Recording076;2;7;2CV;YES;02:06,5;0,5;2,44;0;0;0;0;0;02:11,0;2;2;
17;Recording076;2;8;6AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
17;Recording075;1;1;1AH;YES;00:26,1;2,4;0;0;0;0;0;0;00:29,6;1;1;
17;Recording075;1;2;2CH;YES;00:48,0;0,48;0,26;0,7;0;0;0;0;00:52,8;3;3;
17;Recording075;1;3;2AV;YES;01:11,1;0,84;0;0;0;0;0;0;01:13,4;1;1;
17;Recording075;1;4;5CV;YES;01:28,7;0,24;0;0;0;0;0;0;01:32,3;1;1;
17;Recording075;1;5;1CV;YES;01:49,3;1,38;0,28;0;0;0;0;0;01:52,8;2;2;
17;Recording075;1;6;6AV;YES;01:58,4;0,34;0,62;0;0;0;0;0;02:00,5;2;2;
17;Recording075;1;7;4AH;YES;02:06,5;0,72;1,54;0;0;0;0;0;02:09,9;2;2;
17;Recording075;1;8;6CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;hard to see
17;Recording074;3;1;6CV;YES;00:27,4;0,46;0;0;0;0;0;0;00:29,5;1;1;
17;Recording074;3;2;4CH;YES;00:30,6;2,06;0,62;0;0;0;0;0;00:34,5;2;2;
17;Recording074;3;3;5AH;YES;00:45,9;2,32;0;0;0;0;0;0;00:48,9;1;1;looking along the bus
17;Recording074;3;4;4AV;YES;01:02,9;1,08;0,98;0,86;0,32;0;0;0;01:07,8;4;4;
17;Recording074;3;5;5CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
17;Recording074;3;6;2CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
17;Recording074;3;7;3CV;YES;01:49,0;1,18;3,501;0;0;0;0;0;01:56,0;2;2;
17;Recording074;3;8;1AV;YES;02:16,6;1,12;1,54;0;0;0;0;0;02:20,6;2;2;
17;Recording073;2;1;1CH;YES;00:25,8;3,681;0;0;0;0;0;0;00:30,7;1;1;
17;Recording073;2;2;2AH;YES;00:50,3;0,94;0,7;1,26;0;0;0;0;00:55,9;3;3;
17;Recording073;2;3;4CV;YES;01:10,2;2,64;3,601;0;0;0;0;0;01:17,1;2;2;
17;Recording073;2;4;5AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
17;Recording073;2;5;3AV;YES;01:38,2;0,32;0,48;0,56;0;0;0;0;01:42,7;3;3;
17;Recording073;2;6;3AH;YES;01:52,3;0,26;0;0;0;0;0;0;01:57,9;1;1;
17;Recording073;2;7;2CV;YES;02:05,5;1,38;2,56;0,18;0,12;0;0;0;02:10,4;4;4;
17;Recording073;2;8;6AH;YES;02:21,9;0,06;0;0;0;0;0;0;02:22,6;1;1;
